32.4983930747,13.4107591849,35.9904889548,3.1846186616,518.064557984
31.8854062999,11.2819310741,37.3853175528,2.8772248783,390.1032729725
32.4256972798,11.4489015355,37.5801904292,2.5869679852,420.7376732446
33.4378295623,12.5954203464,36.2620318001,2.9696402266,492.1050523892
31.3895854807,10.9942239194,38.0744524197,3.4288599039,410.06961106
33.468699949,13.0855057601,35.8458271138,2.9269402355,497.5136833294
32.2917561003,12.1904742873,36.1524620886,3.7818230393,494.5518610866
32.0637746203,10.7191497406,37.7125086388,3.0047425359,378.3309069068
33.155699703,12.9315502716,38.1664355566,3.8544738556,570.4517259129
33.3568743448,13.4521289594,38.5030088492,3.3188222789,549.0082269347
31.8530748017,12.1493754916,37.3253342238,3.3618146244,459.2851234624
32.0123007682,12.178331334,37.7159861776,3.7225611729,492.945053066
32.3884516255,11.0104821324,38.4150415815,3.5435470502,424.7626355099
32.6531814588,11.6025321935,37.3096887709,2.7894615164,422.4267758765
32.9313364419,12.7322115885,35.6008205491,5.4859767342,642.1015787312
33.2356065007,11.2233688884,37.6923008613,2.5941897206,413.3717831105
33.9257948955,12.0110218766,36.7010523155,2.7534241688,479.2310929116
33.0592640914,11.7259100978,35.9990993016,5.0048205775,593.0772413448
32.4017318274,12.0893095724,38.3099078951,3.8733375687,506.5473070544
33.8899410069,13.0686385842,37.5405203551,3.7987253191,571.3074948755
34.5693812187,12.8549903666,35.0074822574,3.2927976626,576.3111773717
33.7016051987,11.5640223681,37.6732103656,4.7161049872,576.8025473996
33.2683302177,11.1133298974,37.3879455426,4.0187266097,514.239520719
31.3584771924,12.8098834734,36.5496679901,3.6377012795,495.1759504495
33.0147922152,11.7611723255,37.5701638447,3.8341696666,514.3365582674
31.5761319713,12.5798941736,37.0932648701,4.5319866067,541.2265839893
32.6572685948,11.9579230646,36.6346523285,4.1060551516,516.8315566842
34.7093232961,10.6517937835,37.146006529,3.2182653851,468.4457372274
34.5366591799,12.752076611,36.7141378392,3.2836634554,548.2803201983
32.7717150097,11.5408324362,37.5264210278,2.9240207246,431.6177337614
33.7004004568,11.9243949233,37.24503247,3.905250309,552.9403454501
32.4397702533,12.4241304114,38.9488250275,4.9203184061,573.3062222575
34.3121669974,11.8105867646,37.4141335747,2.4735961208,452.6272549951
32.4551762851,12.7591689788,36.5991123543,4.1312766484,542.7115581026
33.5409767918,11.8518908349,37.4245479223,1.7677307076,407.8040306357
33.3583982814,12.7036879289,36.1009144521,2.724108202,482.3535703214
32.6861292561,12.2152524249,36.5943616849,3.89711586,529.2300901235
34.5582946091,11.2814450036,36.4944064829,2.4916715413,433.0487690958
33.5477479443,10.735362918,37.4583747312,3.8634254422,476.1914133495
31.9549038566,10.9631317761,37.3272826899,3.5786339004,439.9978799399
31.0662181616,11.735094549,36.5993739911,3.9588922644,448.9332932077
31.8512531286,12.418961981,35.9776517071,3.2517417703,472.9922466668
32.6092826356,10.5373075378,35.7305524023,3.9143846672,463.9235129903
32.115119066,11.9192423979,39.2940434625,1.4435150747,350.0582001638
33.9246248095,11.9114155569,38.2747021957,2.9100379165,460.0612773912
33.477190403,12.4880670021,36.5183835891,3.3455709758,505.771140323
32.1164001209,12.3806949796,37.2320033077,3.0895277823,463.4849954043
32.2559012044,10.4805068327,37.3386696218,4.5141224411,479.7319376453
32.6923922186,12.2965176807,36.9515552105,1.825884669,424.1854942889
32.384732659,10.8616041991,36.5844376218,3.9936565125,465.8893127109
34.3387293851,10.7163551401,38.3072040069,2.6521583049,426.7752159857
32.8871046456,12.3871841736,37.4311590983,6.4012288378,684.163431016
32.5102179944,10.9848358882,37.3964974753,5.391275125,555.8925953882
31.9453957483,12.9657614795,36.9663888964,6.0766536384,657.0199239377
36.1396624888,12.0502672344,36.9596431939,3.8648607392,595.8038188761
32.4495215611,13.4577249405,37.2388056731,2.9414107544,503.9783790526
32.2946415496,12.4430478904,37.3278480378,5.0848613086,586.1558701805
34.6033111194,12.2072984911,33.9138472476,6.922689335,744.2218671047
33.5985203186,11.5863195292,39.0946270267,3.6043985603,512.8253581285
34.5686808457,11.3780870878,38.3044711917,3.7849321101,528.223809368
32.8381001606,12.3643416045,38.0391093871,3.309182328,468.913501322
33.5037051791,12.3994360751,35.0128060336,0.9686221157,357.5914394151
33.3018816146,12.5424810508,38.3113648976,3.7685619627,536.4231045259
30.8794843441,13.2804322429,36.9361593785,3.5851606352,490.2065999849
33.154254757,11.7958866769,37.6586169094,4.5203533775,550.0475805762
32.0478009789,12.7180391745,37.661106684,3.6758488,513.4505711861
33.6308007679,12.0396478408,38.9240870506,2.8730075085,497.8119300055
34.046638028,12.4744554539,35.0378561594,4.0557759617,578.9862585805
33.6441770004,13.1600200403,36.4077474508,3.0151752987,506.5363931401
32.6546216073,11.0523236533,37.6330094166,4.7171025128,501.7492333084
33.4287470426,10.6367610837,37.578835242,2.9263964487,421.9667941859
31.8648325481,13.4434059851,36.8783153678,2.3610869469,439.8912804768
34.4823880488,13.2830328683,35.9072984269,4.9687426737,666.1255917258
32.5297687315,11.7477317012,36.9398820503,0.80151572,298.7620078618
33.4322313963,10.8596085332,38.8356700809,3.6692256113,465.1766233053
33.3085716163,11.6916861258,37.4809119763,1.7157771666,373.885723697
32.3326370683,11.5487614398,38.5765155499,4.7735030473,532.7174856762
34.713451234,11.7240022318,36.8138576605,4.0878372729,554.9007830203
32.6358779982,12.1785730809,35.6742560274,4.1317550396,537.7731625415
33.0757030316,12.3198450621,37.8191551123,3.442799202,501.1002452321
32.2301491159,11.0843608367,37.9596843202,4.7240274398,517.165135594
34.1428633729,13.1777745338,38.8560417081,3.2309738433,557.5292736135
32.4971984615,12.832802837,37.6792446245,2.9722713821,493.7191929782
33.1223999843,11.5090479968,37.2530577415,3.1823297318,452.1226250858
33.0885293662,11.8576634447,36.0869343253,4.8063496188,577.2734549823
32.5337968609,12.2933658383,37.0646211996,3.6203649884,485.9231305249
32.4842604828,10.9332522785,36.5455062268,3.2613247448,425.7450920311
32.5434591696,13.3328392845,37.9643903318,3.5974599688,537.2150526997
32.2831230611,10.902556227,36.0942419528,4.7892016242,524.6379646141
32.200798644,12.2769817127,38.2326062271,3.3164647447,478.8853913201
34.7133165066,12.0388082399,37.6352994097,4.632460946,612.3852298964
32.7125123269,11.7244738568,37.1531516041,3.3084430007,476.7667241548
33.694897651,11.2026698997,35.4939640801,4.0159866404,505.1196375282
31.5702008293,13.3780633289,36.3378000312,4.3693667938,545.9454921414
33.459476849,11.3886126186,37.9091387176,2.5666398438,434.0216997527
31.8209982017,10.7710740626,37.2786397937,3.519032434,424.6752810132
32.733224164,11.8185717623,37.1020313269,1.5038544212,352.550108163
32.4071483,13.8087986751,37.4267689175,5.0399552637,662.9610878059
33.5060922813,11.6598328409,37.28139283,4.4787126085,560.5601606243
30.8364326748,13.1001095385,35.9077214297,3.3616129845,467.501900427
34.8784949542,13.067895685,36.6782222744,1.9207154782,504.8704323934
34.0072119722,12.4943229333,36.0454594205,4.3307144619,590.5627196472
31.525752417,11.340035932,37.0395136532,3.8112481708,443.9656268099
31.0472221395,11.1996609623,38.6887090994,3.0887639575,392.497399189
34.5957766944,11.3324877781,35.4598627971,4.5416952567,568.7175759305
34.9676098872,13.9194943961,37.9520131869,5.066696864,712.3963268097
32.2952476262,11.0313583404,38.2529782733,3.1074686827,413.295999181
33.3242405218,11.0845840864,36.7760165769,4.7469897029,562.0820453929
32.903454333,10.542645424,35.5338635003,3.0918268695,412.0129312988
32.5594931301,11.7977955149,37.7773657968,3.1956257764,468.6684655991
31.765618821,12.4426165483,38.1317120256,3.8502796391,496.5540816356
34.0816461968,12.1045424281,36.0596459799,3.9745224805,548.5185292758
33.3044312853,12.3784902228,38.7642971745,3.8438489215,536.130896855
34.3307504437,13.7224536762,35.7731163912,2.9090084605,558.4272571753
32.0789475796,12.7259093236,36.5446640987,1.1390935384,357.8637186384
33.6057989989,13.6851188996,34.8919832675,2.6852848361,529.0566631985
32.7451504808,10.0125833662,38.3549598703,3.1089114492,387.3570727364
32.1223647958,11.4355338743,36.2235574623,4.8528424072,528.933618565
32.5308294411,12.3546070818,37.1223452082,2.3075524212,420.9161595327
31.7366356861,10.7485336554,35.7387074712,4.8355286674,496.9334462555
34.1175666942,11.5918716651,37.7436196995,3.678589399,519.3729768014
33.6366244581,11.2365067588,37.6750207329,5.2547089259,591.4377355685
34.3348645331,11.1094563332,38.5858547573,3.8928914802,502.4097853029
34.8149839437,12.1149449552,36.2887239504,4.3894552264,604.3348400689
34.6426697581,11.8664812052,37.7177705701,4.003325039,555.0683940546
32.836940767,10.2565490313,36.1439084563,0.7895199079,256.6705822901
32.2996471635,12.1685964729,37.0736161722,4.4033698309,547.1109823629
31.9480174212,13.0853568924,37.6056528004,2.6485967702,461.9208768929
32.7273191961,13.0133756273,36.651277917,2.3678482244,458.3769106506
33.9462406199,10.9839767278,37.9514894586,3.0507129732,436.2834981468
32.3514781508,13.1051585223,35.5748416671,3.6414971615,532.9352188377
34.1737520237,12.1447485367,37.2580314587,3.3973630928,512.5525343564
32.9751818263,13.909915511,37.7922375431,4.2976865243,630.4227632299
32.0047530204,11.3952094344,37.3328144558,3.8033649991,463.7459811206
34.1970596945,13.0335661827,37.076795156,2.6334199887,493.1802162493
33.1772046661,11.622777173,35.9688956905,3.6340937274,501.2091726817
32.6932395389,12.6007504016,37.3701182236,3.467014066,501.9282648732
31.6253601348,13.1879109852,37.0670899674,1.4943108952,376.3369007569
31.2606468699,13.2667603529,36.9711950975,2.2672511144,421.326631257
31.7207699003,11.7523431719,38.5736052263,5.0239342006,538.774933478
32.9226107583,11.5681163421,36.909378207,2.4717506697,398.1634685337
32.6862450904,12.6385721222,36.0972209347,4.297737482,571.4710341154
34.0509467586,11.3886445752,39.0815647457,2.4369588758,451.6286105402
32.4545525376,11.8229832983,36.9461257817,3.6569839267,490.6004425004
31.2834474761,12.7256773672,35.9656674642,5.0002433605,591.7810894257
32.9800291985,11.201159766,37.6893369789,2.412830961,409.0704720533
31.9096268275,11.3472636115,36.3236524682,5.3143541412,563.4460356732
34.4024096482,14.2209791082,37.5231966505,4.077775098,647.6194557252
32.9597643111,11.5462757595,36.9479536928,3.2750706813,448.340425011
33.7801567633,11.9176361831,36.844733815,3.6349960063,518.7864830921
32.672943525,12.2760569845,37.1927935322,3.9824715131,523.6339351357
32.7285207631,10.1317124619,34.8456123933,3.2877018241,393.8573709861
33.4099225879,12.0269422226,36.1338942901,2.3133498846,426.1545477131
31.7242025238,13.1722874953,36.1997534739,3.5578136982,503.387887288
32.7111192993,12.3262913855,36.6738783577,3.3502792875,482.6024673295
33.1366552477,13.8913134218,39.220712951,2.9070949348,524.7976275698
34.379394385,12.9309285413,36.3602471979,3.7927119552,574.6548433659
35.5309041459,11.3792571824,36.6361041191,4.0294538282,574.7472196621
33.2472679505,14.0693823365,38.9933224512,4.9784757935,660.4251842914
32.0961089938,10.8048905576,37.3727621463,2.699562055,375.3984554102
35.0392830649,14.4264910504,37.3741835049,3.9306153266,640.1877400086
32.5505265744,13.0412445882,36.655208084,3.4562338235,514.0098178487
32.5824935708,11.7397437962,36.8548108248,2.1820169698,376.4968407185
33.2969819246,12.491058738,38.2389408531,2.7095266269,484.5198091106
33.1083361483,12.8923745137,36.5273883043,4.5941168646,614.7296376283
33.9027177945,11.6688665146,37.341266161,4.2569832897,567.4750105271
34.5552825867,11.7777720396,37.97982686,3.7842730871,554.0030934298
33.7326483926,12.1387938771,36.8538824599,1.6234196095,399.9838715981
31.6005122003,12.2229674465,36.8227532266,3.4145062403,479.1728514911
34.3189274385,13.4023318969,37.2920447053,3.6060868889,585.9318442972
34.0064889184,12.9562766054,38.6550945385,3.2757337052,540.9957391083
33.5404790601,12.8841246213,36.226041694,5.0072719866,628.047803933
34.4364258378,13.3254690961,36.7686030915,3.3712581132,582.4919237338
33.5516991375,12.1585852339,36.5751337761,5.4539694746,640.7861663983
31.8186165668,11.2265456635,35.669935166,3.7558693893,446.4186733701
32.3631212941,12.461135435,37.7456077419,4.6642584972,570.6300980875
33.1915708844,9.8461249087,36.8763132334,3.8066709486,423.3083340975
32.1924988278,13.325412186,36.8972946091,5.0499274747,616.6602860167
32.6079027193,13.6772458415,37.7446996951,2.8719475362,530.3624688854
32.262003107,11.6449695464,37.0268769708,3.2367328143,442.3631173839
32.2718482809,13.4850089881,37.5508804132,3.0863372723,511.9798599921
33.7951249308,11.6209965076,38.4194685327,4.5596990833,560.4437921718
31.6548096757,13.0144591524,37.789036347,3.010209778,475.2634237275
33.0777307945,11.4669842191,35.6757276308,1.8092295918,374.2696745439
31.3123495994,11.6849041924,38.7170762977,3.5942950999,463.5914180279
32.8727386145,12.0939663554,36.6207738555,3.0491957438,471.6028843929
33.7081534081,14.3256549433,35.7218273299,3.6343402241,626.0186726554
33.9085650317,12.9148466346,39.0688644513,1.482359644,432.4720612514
32.3129097459,9.8244017704,35.7427791256,2.9213501408,356.61556789
34.3943266484,12.8077518332,38.5510302898,1.8100798764,467.4278485004
32.4233047272,13.0582779271,37.2638755614,3.373104674,503.2173931191
33.539396347,10.5345534995,37.0347912893,2.2147975194,378.4735664479
33.3740169261,11.1434330779,35.9463991464,5.4544632776,584.2183134867
33.7947559449,10.9828055347,34.8106314502,3.2018017222,451.7278633176
33.7709000976,11.1539660549,37.2403295521,4.7294845416,557.6341089957
31.3091926409,11.9471753239,36.1908332365,3.2055297645,432.7207178399
33.612563355,11.4705650047,37.0616887661,3.8025114388,506.4238599698
33.3982601296,11.0378504137,38.6173344537,4.1163404671,510.1598172791
33.6225918405,11.1673568975,35.626587331,5.4625007641,587.5747994806
30.4925366965,11.5629362467,35.9765649717,1.4816166269,282.4712457199
31.904857131,12.2277282797,36.9859134761,3.7714201319,473.9498574228
33.0264203527,13.186812873,38.0669296019,2.8982995779,489.9080530975
32.975192903,13.3944517889,37.8069776698,3.5690465159,541.9722037583
30.8162006489,11.8513987431,36.9250430389,1.084585303,266.0863409485
33.9140151173,12.2665038389,36.5750309758,3.023474446,494.6871558103
33.302672208,13.4592222898,36.3395210102,5.5663848921,689.7876041747
31.9120759292,11.792971822,36.2578191185,2.39516813,387.5347163057
32.4085589573,10.9857401524,37.3683912407,3.5048334855,441.8966315179
32.6446169058,12.6375571594,36.5170857636,5.2266877125,604.8413188212
34.1022785087,8.508152176,35.462400081,1.8382107023,302.1895478097
33.2485062032,11.6565920339,36.5486051546,3.3634113938,479.6148116731
34.7290801656,11.9668980768,36.547596277,2.9574487565,506.1323424377
30.3931845423,11.8029857776,36.3157631518,2.083814192,319.9288698032
33.3841105711,12.6774014371,35.6225305916,3.6808473382,528.3092250312
32.8784743657,13.0325349759,37.8709520542,4.693732058,610.1280331304
34.5014178528,12.4476174541,37.5345302407,4.0083522346,584.1058850494
33.5664743896,12.2356592451,37.2775733762,2.5320440615,466.4211988217
32.8487928288,10.9731620843,36.6095071543,2.8709869097,404.8245288727
33.5318601306,13.6657697943,36.9002207616,3.5156882562,564.7909690079
33.4190673455,13.3911201792,37.1941910465,4.0699166186,596.5166979732
32.4954187737,12.968325611,38.2961103728,1.2004838568,368.6547849471
33.674027475,12.9688931305,37.3331074183,3.2294509045,542.4124767294
33.2646320732,10.7321313403,36.1457917125,4.0865663385,478.2621263968
32.7624559603,10.9523533805,37.6462917874,4.0194703516,473.3604955717
33.4794716019,12.6088887937,37.2293945163,4.2059038895,559.1990479544
33.7852072057,13.0395110253,36.3127265715,2.0181946293,447.1876443054
33.2171878429,10.9996836611,38.4427666868,4.2438128167,505.2300682821
31.1280900496,13.2789562286,37.3871805266,4.626075292,557.2526867471
33.3695173561,10.6279492262,38.0403136666,3.0029570228,422.3687366068
32.8378930532,13.1851811674,35.9215951889,1.823595183,445.0621855089
30.5743636842,11.3510490113,37.0888465797,4.0783080017,442.0644137581
32.2745938303,12.9548114549,37.1088163801,3.6899166154,533.0400601788
33.1442339999,11.7370406353,37.935189046,2.1901321854,424.202827099
33.485519763,11.8873453021,35.8624470779,3.2067566976,498.6355984892
31.9764800615,10.7571309261,36.5958679459,1.9770071278,330.5944460341
32.1338624098,11.6126507696,39.2488039043,3.3492453825,443.4418600625
32.3025531031,11.9790614839,38.2690606915,3.5328615796,478.6009159443
31.8279790555,12.4611474447,37.4289973694,2.9747368151,440.0027475469
32.0180740106,10.079463452,38.0706642585,2.6181653104,357.7831107453
32.9974590025,12.5892405611,37.3322407466,2.8040136927,476.1392468726
31.8164283342,14.2880145908,36.7738613699,2.9644978762,501.1224915037
34.4615147397,11.9171156956,37.7666867733,4.3508878437,592.6884532022
32.3427962317,11.4096446164,35.7777821707,3.8724320419,486.083425503
32.3027483734,12.8153926486,37.9578098345,4.6154263065,576.0252441251
33.0664406563,11.6732292541,37.8406550775,2.7272094538,442.7228915743
33.8946403885,10.6105365197,37.977388738,3.5371238799,461.7909590614
32.7656645875,12.5065481903,35.8234666664,3.1265094897,488.3875257801
33.7698123717,11.3044623074,37.8339717286,5.137816746,593.1564014822
31.8124825597,10.886921181,34.8978276883,3.1286388557,392.8103449838
32.0085045179,12.0958894851,36.3775090343,3.1789524051,443.1972210288
33.304336618,12.6926614297,37.3335906133,3.8273759151,535.4807751896
32.1898447293,11.3867755513,38.1974832484,4.8083203729,533.3965537868
34.9356051056,10.7284185394,36.8811924075,4.0485100873,532.1274491097
33.551650608,11.9368951598,35.9002527822,4.5433324133,558.9481123879
32.3869686746,12.7179951023,35.1288223531,3.4810621331,508.7719067415
33.3445086852,10.9698028741,35.9745781076,2.6276249714,403.7669020956
33.6727578867,13.4205457422,37.7636904028,4.7943122634,640.5840618984
34.0020709226,11.8546819211,37.4918922104,2.7618619263,461.6282783911
32.6553970422,11.9188597093,35.7162691595,2.159676023,382.4161078655
32.0542618512,13.149669558,37.6504002035,4.1956144127,561.874657669
33.2287722697,12.6853938998,36.0489862504,2.1394030045,444.5761441337
32.0775900443,10.3478769457,39.0451556964,3.4345597225,401.0331352191
33.9810055798,9.3162892044,36.9149515454,2.8684281816,384.3260571375
34.179517568,12.5815477299,35.4442646964,3.1370689755,527.7829957561
32.6027389804,11.7644475895,37.9227038096,3.5258064122,482.1449968758
32.0305497162,12.6442021189,38.0018274675,5.0381074938,594.2744834186
33.1003577508,11.8321122315,36.8414916381,3.612239152,502.0925279023
32.9905990429,10.4412350616,35.9389625024,2.8950751628,407.6571787593
34.385820293,12.7297195104,36.2321098026,5.7059407166,708.935184867
34.3571962682,9.477777608,37.9060145201,5.0470225514,531.9615505452
33.7051127975,10.1631790601,37.7630410815,4.778973636,521.2407802358
32.404295046,11.6089979362,38.1104569068,2.9665588847,447.3690271993
31.8293464559,11.2682592306,36.9569654251,2.6689197733,385.152337988
31.3662121672,11.1631595429,37.0883193643,3.6203545888,430.5888825565
31.4474464941,10.1016322048,38.0434526508,4.2382961884,418.6027420952
33.582946837,12.7615312782,36.9081896237,2.4793398232,478.9514047579
32.3974219443,12.0553401613,37.6854654872,3.5069675736,483.7965220615
35.0374499616,11.9359349666,35.7839237445,3.3101503466,538.9419745312
32.7849402326,12.4512000124,36.6657913692,3.5358024679,486.1637990666
33.9717220376,12.2844670671,38.295725264,1.1304769604,385.0950070688
33.3859901908,12.7821717948,35.5507722668,3.2287176863,527.7837897575
33.5565556714,12.9603071289,37.9519463177,3.345922321,547.1907493519
33.5873733902,9.9539950061,37.3457389344,3.215666827,410.6029439492
34.188184061,13.1300216648,35.4293343885,3.7905521369,583.9778019715
33.593963548,11.5205667886,36.1891317954,3.5612152714,474.5323294399
33.2362657215,10.9725543143,34.5740275872,2.9316195347,414.9350606518
33.2089197006,13.5319134619,38.9524625216,3.0465406207,550.8133677324
33.6378116759,12.0395023705,34.4871847477,2.7392004668,458.7811316843
33.5904858033,10.942069621,36.1704942025,2.7839631282,407.5421680134
